"","r_stele","radius","CF","OneC","nX","X_size","aerenchyma","TCA","Accession","id","rep"
"607",0.309533965408194,0.567844974182373,9,0.028701223197131,10.2146208584704,0.0907017990800842,0.1325,0.712,"PI_476869",607,175
"608",0.33042441035892,0.587678676241884,10.2,0.0252210064591141,10.9040055418444,0.108598221877464,0.0218,0.742,"PI_503563",608,176
"609",0.352787705990249,0.624188513743212,10.7,0.0253645614722395,11.6419942976782,0.10766989780324,0.0355,0.834,"PI_503566",609,177
"610",0.290434364080259,0.552790639154137,10.7,0.0245192780442876,9.58433401464855,0.0839096720802336,0.0239,0.696,"PI_508270",610,178
"611",0.287127603203875,0.54990398423234,10,0.0262776381028465,9.47521090572787,0.0983618899402566,0.0813,0.69,"PI_608619",611,179
"612",0.337100325374529,0.64525137049711,11,0.0280137313747801,11.1243107373595,0.0992128051648058,0.1625,0.952,"NSL_106891",612,180
"613",0.292073705590311,0.569524164563087,10.7,0.025929949436708,9.63843228448028,0.0897670134728152,0.0153,0.751,"PI_540761",613,181
"614",0.278117425456696,0.552214515350757,9.8,0.0279690908055164,9.17787504007098,0.0832854221353251,0.1051,0.715,"PI_401757",614,182
"615",0.294245287204385,0.569803548521301,10.2,0.0270155158153839,9.71009447774471,0.0951191316480677,0.0311,0.747,"Ames_19097",615,183
"616",0.307987574559055,0.552790639154137,9.2,0.0266090287603349,10.1635899604488,0.0909292186645993,0.0485,0.662,"PI_213706",616,184
"617",0.206527297829192,0.420690262209844,8,0.0267703705475815,6.81540082836335,0.0736051762397647,0.0116,0.422,"PI_222609",617,185
"618",0.281530036869539,0.50933540740831,9.4,0.0242346138871033,9.29049121669478,0.0899211239433842,0.0212,0.566,"Ames_1903",618,186
"619",0.339921297780407,0.649920932857136,11.1,0.0279278950519576,11.2174028267534,0.097644670519147,0.131,0.963,"PI_221881",619,187
"620",0.380566680377598,0.687987500435362,11.4,0.0269667386015582,12.5587004524607,0.100184447089007,0.0971,1.032,"PI_221888",620,188
"621",0.341323041037764,0.65114419938813,12.2,0.0253951769139644,11.2636603542462,0.0857179871974288,0.0599,0.966,"PI_596543",621,189
"622",0.274082347369134,0.470346011886711,7.8,0.0251620082714843,9.04471746318142,0.0871875425135951,0.1304,0.458,"PI_401754",622,190
"623",0.339921297780407,0.693746746233733,12.1,0.0292417725994484,11.2174028267534,0.0897714160240096,0.0462,1.15,"PI_360877",623,191
"624",0.316650618423356,0.605288921918734,10.2,0.0282978728917037,10.4494704079708,0.0910253537621686,0.149,0.836,"PI_275835",624,192
"625",0.208062837914404,0.455563437725013,9.3,0.0266129677215708,6.86607365117533,0.0828326761048374,0.0263,0.515,"PI_483312",625,193
"626",0.238031846064166,0.457306893915618,9.3,0.0235779621345648,7.85505092011747,0.0863494295461347,0.0253,0.479,"PI_401755",626,194
"627",0.23534213434058,0.476063692128332,8,0.030090194723469,7.76629043323914,0.0789296257890377,0.2493,0.538,"PI_586765",627,195
"628",0.294431983404187,0.5545,9.06331324962356,0.0286945854604126,9.954524552,0.0912750431682746,0.108090215260609,0.693601005597417,"cluster_1",628,196
"629",0.292536633014478,0.5545,9.10763931162252,0.028763037052996,9.80308419,0.0825728863293152,0.0480660640588793,0.697096062597417,"cluster_2",629,197
"630",0.29082630547085,0.5545,9.1475480462899,0.0288245214121714,10.19080487,0.088547349233657,0.0505013905274708,0.700230560597417,"cluster_3",630,198
"631",0.299002398586538,0.5545,8.95598763197724,0.02852813245311,10.44534349,0.0873927244673975,0.0427137406203482,0.685080247597417,"cluster_4",631,199
"632",0.293099929700609,0.5545,9.09447666268501,0.0287427281409084,7.81968,0.0848894804026364,0.0508659823681871,0.696059691597417,"cluster_5",632,200
"633",0.304336903132773,0.5545,8.82991893995353,0.0283313016312405,9.769734398,0.0826346389988795,0.0454501404980823,0.674968980597417,"cluster_6",633,201
"634",0.302541835254768,0.5545,8.87243880762636,0.0283978475600936,10.02844364,0.0892180694174125,0.125144180116313,0.678391395597417,"cluster_7",634,202
"635",0.316620524629561,0.62138647,10.0824318607631,0.0302274242543081,9.920716519,0.0751377900459792,0.0557475840768769,0.898095223838888,"CONICO",635,203
"636",0.465481905387959,0.859417738,11.979858186077,0.0328831799586638,11.73968087,0.11437933611133,0.0554029544754701,1.63967714104888,"GORDO",636,204
"637",0.477767823499349,0.894420504,12.4397289970736,0.0334937104014618,11.4134055,0.112970161761618,0.0638271457014589,1.7961300280639,"JALA",637,205
"638",0.510700406150735,0.93915315,12.6753483536029,0.0338020488192326,13.40379719,0.115453419176554,0.0865342798184684,1.95153767217184,"NALTEL",638,206
"639",0.398954684919849,0.75082691,11.1045935042933,0.0316870874151413,11.62670478,0.0907781499885068,0.0305293969126656,1.27101364337472,"PALOME",639,207
"640",0.455336648679445,0.8270477,11.5214467950468,0.0322625324694775,13.18281721,0.101653880214754,0.0328368231664068,1.49752318459073,"REVENT",640,208
"641",0.436892790545299,0.817158705,11.6989375443289,0.0325043118671094,11.33038684,0.106731221407383,0.0583270564083607,1.49814083515921,"TABLON",641,209
"642",0.477726356013474,0.873869623,12.0249194165294,0.0329435277912955,12.333088,0.114885995928103,0.0494519239055989,1.68208927844326,"ZAPCHI",642,210
"643",0.359191310993813,0.6831611,10.5049871509526,0.0308396178263587,10.14583333,0.101312757115295,0.264436756823031,1.06088659296235,"TBL_MT",643,211
"644",0.406364159344072,0.801566516,12.0057223431319,0.0329178324602859,11.21666667,0.102395011651306,0.180231180669803,1.49972423193079,"TBL_WT",644,212
"645",0.234664889384407,0.4846779,8.82635931164025,0.0283257231875746,7,0.0825169706507982,0.0265486768850195,0.564999908091992,"AMES19907_obs",645,213
"646",0.293400878936003,0.5545,9.08744051680391,0.0287318657636536,8.933722,0.0868984669982786,0.0353569186207801,0.695505178597417,"AMES19907_pred",646,214
"647",0.252943248818667,0.6489407,12.0219453667145,0.0329395483927038,8.833333,0.0711391594208835,0.00980392012209244,1.12200016554728,"PI629263_obs",647,215
"648",0.304075993963395,0.5545,8.83610531209985,0.0283409938192659,9.619483,0.0857975894684394,0.0406135494994577,0.675467678597417,"PI629263_pred",648,216
