"","Genotype","Treatment","Roottype","Type","Filename","Root area","Metaxylem number","Total Metaxylem area","Cortical cell size","Cortical file number","Stele area","Cortex area","Aerenchyma area","Aerenchyma percent","RXA","TSA","TCA","AA","aerenchyma","radius","r_stele","MXA","nX","X_size","CF","OneC","OC","ratio","nPX","PXA_1","k_protxyl_s","kx_unM","LMXA","LMXA_1","k_Mxyl_s","kx_M","m_CF","m_OC","m_aerenchyma","id","model_RXA","model_TSA","model_XVA","model_AA","Kx","Kr1","Kr2","Kr3","kr1_new","kr2_new","kr3_new"
"128","PM","sheltered","CR4","Modern","PM-DS-CR4-13.tif",7.18991593658031,12,0.374881375651751,0.00498232890117805,8,1.84013258458497,5.34978335199534,0.5800217853786,10.841967743652,7.18991593658031,1.84013258458497,5.34978335199534,0.5800217853786,0.10841967743652,1.51281899890367,0.765331557929194,0.374881375651751,12,0.199439588193294,8,0.0934359301218094,0.0796473363136319,4.92192674660006,59.0631209592007,432.233999686763,0.321130635274238,0.379339551098146,0.374881375651751,31240.1146376459,1677.52547800034,402.98545427118,8.64285714285714,0.063998138794563,0.160705460829148,128,6.69763212836173,1.92169633100175,0.322675250677286,0.522575515537887,299.569828110755,6.59513911073995e-05,3.83062860322555e-05,3.67488809707645e-05,6.9383646729293e-05,4.02998295099656e-05,3.86613736595813e-05
"129","PM","non-sheltered","SR","Modern","PM-WW-SR-5.tif",7.23475015890205,5,0.102887360070024,0.00389492118118643,9,0.871935197704848,6.3628149611972,NA,NA,7.23475015890205,0.871935197704848,6.3628149611972,NA,0.0254878349035259,1.51752841806942,0.526825961339294,0.102887360070024,5,0.161864298407376,9,0.110078050747792,0.0704213580635389,8.25602873549155,41.2801436774578,433.579548019834,0.323133112413498,0.266779626147466,0.102887360070024,20577.4720140049,727.826604642039,73.0494400903514,9.75,0.0692385323611717,0.0254878349035259,129,7.8115570527581,0.974742537557009,0.0880889279075897,0.171550414121139,53.5084484441783,4.1849348033227e-05,2.45236654376911e-05,2.39904015567113e-05,4.38906482761925e-05,2.5719864818781e-05,2.51605897395158e-05
"130","GBL","non-sheltered","SR","Landrace","GBL-WW-SR-2.tif",7.2476398613024,8,0.116924883289958,0.00473901216295804,9,1.33478075649447,5.91285910480792,0.442548750534556,7.48451371308182,7.2476398613024,1.33478075649447,5.91285910480792,0.442548750534556,0.0748451371308182,1.51887965927267,0.651823527252637,0.116924883289958,8,0.136415443209483,9,0.0963395702244484,0.0776781673886498,6.32499527399458,50.5999621919566,433.965616935049,0.323708818493629,0.327593079539612,0.116924883289958,14615.6104112447,367.178973450185,59.0762288315692,8.83333333333333,0.0626694263130119,0.0755513352331297,130,7.75595179444157,1.44813580446608,0.0999736476695282,0.473503024457936,43.1918173073209,4.96297252663023e-05,2.95952137300045e-05,2.87016805189781e-05,5.20042259582773e-05,3.10111767462004e-05,3.00748930420673e-05
"131","PM","non-sheltered","SR","Modern","PM-WW-SR-1.tif",7.25393682551679,6,0.0992795971429361,0.00338213021058548,9,1.0064069943149,6.24752983120189,0.109890732439885,1.75894690235908,7.25393682551679,1.0064069943149,6.24752983120189,0.109890732439885,0.0175894690235908,1.51953933983779,0.565994077544056,0.0992795971429361,6,0.145147458967173,9,0.105949473588192,0.0656221146379854,7.3667530702808,44.2005184216848,434.154097096511,0.323990066304633,0.286410577882817,0.0992795971429361,16546.5995238227,470.610268215441,56.7596427637358,9.75,0.0692385323611717,0.0254878349035259,131,7.85399098230154,1.1314230463117,0.0866639276181003,0.121464904335437,43.307832018417,4.51494946949846e-05,2.65093802433138e-05,2.58651491992375e-05,4.72891031539545e-05,2.77656444516692e-05,2.70908836707543e-05
"132","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-5.tif",7.37184591100445,11,0.261859386373799,0.00234851033946228,10,1.5751246763649,5.79672123463956,NA,NA,7.37184591100445,1.5751246763649,5.79672123463956,NA,0.0928987839113064,1.53183923206591,0.708080331924981,0.261859386373799,11,0.174097602169067,10,0.0823758900140927,0.0546828696707001,4.98131541348423,54.7944695483266,437.668352018831,0.329256361468755,0.360828553441851,0.261859386373799,23805.3987612544,974.080408383898,214.658518397899,10.3333333333333,0.0588756405497597,0.0928987839113064,132,6.97307995345662,1.66294774426915,0.223621880920645,0.488474559338827,156.755447576846,5.89888641830936e-05,3.45889112609065e-05,3.31849979815524e-05,6.12882156664327e-05,3.59371668260246e-05,3.44785298267605e-05
"133","W2","non-sheltered","CR5","Modern","W2-WW-CR5-4.tif",7.38955686602411,9,0.281374150693074,0.00806240476902118,NA,1.44002988665985,5.94952697936426,0.673375664295326,11.3181378390401,7.38955686602411,1.44002988665985,5.94952697936426,0.673375664295326,0.113181378390401,1.53367825992702,0.677034525946761,0.281374150693074,9,0.199515161086039,8.25,0.10383560411882,0.101318174961747,5.83107713939894,52.4796942545905,438.193788550578,0.330047404130025,0.346415737165299,0.281374150693074,31263.7945214526,1680.06955724155,302.758936040643,8.25,0.0828796773412384,0.129331947208644,133,7.82681769826875,1.63353245500721,0.241946037473269,0.683530278010941,224.315717482976,5.22261127638238e-05,3.14291188576874e-05,3.04886427489455e-05,5.41967909568777e-05,3.26150520218084e-05,3.16390883827775e-05
"134","W2","non-sheltered","CR4","Modern","W2-WW-CR4-2.tif",7.41776285880148,14,0.340082585096262,0.00335561182547869,10,1.69723172735079,5.72053113145069,0.109326976069778,1.91113331188276,7.41776285880148,1.69723172735079,5.72053113145069,0.109326976069778,0.0191113331188276,1.53660250270636,0.735014039294861,0.340082585096262,14,0.175866547582519,10,0.0801588463411499,0.0653643455790725,4.05733191213035,56.8026467698248,439.029286487531,0.331307197493262,0.376382514230207,0.340082585096262,24291.6132211616,1014.2770578312,284.373958706967,9.5,0.0594477558553929,0.0229580363677611,134,7.01941270093617,1.78018055989188,0.290582673043922,0.10280532614437,207.707819104421,6.46377778205197e-05,3.70014974912163e-05,3.5395121159981e-05,6.69491415801585e-05,3.83246234283584e-05,3.66608051465866e-05
"135","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-10.tif",7.51061454789038,12,0.368387345809548,0.00287830769225667,10,1.65475851521868,5.85585603267169,NA,NA,7.51061454789038,1.65475851521868,5.85585603267169,NA,0.0835746175092429,1.54618978845073,0.725758909446462,0.368387345809548,12,0.197704606350135,10,0.0820430879004266,0.0605373865945384,4.67604869069402,56.1125842883282,441.768510985922,0.335454328303471,0.37646418543626,0.368387345809548,30698.945484129,1619.90968654306,389.154788955771,8.27272727272727,0.056343910714854,0.0835746175092429,135,7.03331831958625,1.70500550783689,0.31717679989835,0.449612556624012,289.092680883633,6.03509760319495e-05,3.5310694545968e-05,3.3862598175873e-05,6.21214564191991e-05,3.63465832136293e-05,3.48560049088471e-05
"136","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-6.tif",7.51107389546325,11,0.319059165809849,0.00282254478392302,8,1.77637345629552,5.73470043916773,0.47036073145987,8.20201048772014,7.51107389546325,1.77637345629552,5.73470043916773,0.47036073145987,0.0820201048772014,1.54623707004552,0.751955605533554,0.319059165809849,11,0.192173867067231,8,0.0992851830639955,0.0599481078573523,5.27870999532561,58.0658099485818,441.782020013005,0.335474844618152,0.389592371402553,0.319059165809849,29005.3787099862,1446.10879548667,318.53352737847,8.66666666666667,0.0754983075606398,0.133545056242431,136,7.16473806140143,1.96054782910125,0.273494599430761,0.414969346295979,234.796806660156,6.54201533713656e-05,3.81130751315921e-05,3.66977818541969e-05,6.73372860383968e-05,3.92299759276054e-05,3.77732075873176e-05
"137","PM","sheltered","CR4","Modern","PM-DS-CR4-10.tif",7.52730865342995,11,0.318272050902748,0.00504480353859253,8,1.58853922134093,5.93876943208902,1.0323005532639,17.382398240384,7.52730865342995,1.58853922134093,5.93876943208902,1.0323005532639,0.17382398240384,1.54790721968196,0.711089121519601,0.318272050902748,11,0.191936675445869,8,0.104602262270295,0.0801451393457887,5.00170953640922,55.0188049005014,442.259205623418,0.33619995436705,0.369946393937564,0.318272050902748,28933.8228093407,1438.98253250335,316.946103544674,8.64285714285714,0.063998138794563,0.160705460829148,137,7.13325728407521,1.75439463267791,0.273360538903942,0.924937668517452,234.395957688288,5.62503115011335e-05,3.41312616195756e-05,3.30310250838658e-05,5.78362515015834e-05,3.50935697672775e-05,3.39623127965625e-05
"138","PM","sheltered","CR3","Modern","PM-DS-CR3-4.tif",7.53872230366972,11,0.295706936043309,NA,NA,2.05659963916148,5.48212266450823,1.01438562861382,18.503519360868,7.53872230366972,2.05659963916148,5.48212266450823,1.01438562861382,0.18503519360868,1.5490803202069,0.809095789796929,0.295706936043309,11,0.185007558720967,10.8571428571429,0.0681564699061815,0.0564285498469519,5.66601655338718,62.326182087259,442.594377201971,0.336709734006287,0.419716643844568,0.295706936043309,26882.4487312099,1242.17143950409,273.697433334744,10.8571428571429,0.0564285498469519,0.141100414976395,138,7.22179701351,2.09711312369438,0.253397986554034,0.956198337098499,201.237593555148,6.42735917384666e-05,3.7953993958723e-05,3.60070202209735e-05,6.6035696806742e-05,3.89945290106319e-05,3.69941776383316e-05
"139","GBL","non-sheltered","SR","Landrace","GBL-WW-SR-1.tif",7.54911968056219,11,0.183570503468768,0.00607900550424536,7,1.45360819611867,6.09551148444352,0.69431816945155,11.3906465638451,7.54911968056219,1.45360819611867,6.09551148444352,0.69431816945155,0.113906465638451,1.55014819495027,0.680218979051862,0.183570503468768,11,0.145767319028206,7,0.1242756022712,0.0879774414305617,4.79246609800972,52.7171270781069,442.899484271504,0.337174122780247,0.35549702156111,0.183570503468768,16688.2275880698,478.700978132897,105.669712210798,8.83333333333333,0.0626694263130119,0.0755513352331297,139,8.23541022498807,1.61337514795127,0.156633081907911,0.743544003650194,76.9383915577496,5.12876886317274e-05,3.09130650695443e-05,3.01760881149711e-05,5.26574761825228e-05,3.17386887780574e-05,3.09820287009936e-05
"140","PM","sheltered","CR4","Modern","PM-DS-CR4-11.tif",7.63016349886519,12,0.295838114991773,0.00223253745792063,9,1.39499798593037,6.23516551293482,NA,NA,7.63016349886519,1.39499798593037,6.23516551293482,NA,0.160705460829148,1.55844681490499,0.666364502452008,0.295838114991773,12,0.177170536218506,9,0.0991202569392197,0.0533156166289678,4.30701144190181,51.6841373028218,445.270518544282,0.340793866472142,0.352272739734114,0.295838114991773,24653.1762493144,1044.6953177779,251.07914900643,8.64285714285714,0.063998138794563,0.160705460829148,140,8.15441006050808,1.50897184443028,0.254502455974991,1.06209983232714,186.396332506402,4.63443367218603e-05,2.86694483639397e-05,2.78583149938285e-05,4.73287262873261e-05,2.92784096268119e-05,2.84500471564003e-05
"141","W2","sheltered","CR3","Modern","W2-DS-CR3-2.tif",7.72754020957713,13,0.382366442982761,0.00445809670662488,11,2.71423276168602,5.01330744789111,1.19821755662805,23.9007395633014,7.72754020957713,2.71423276168602,5.01330744789111,1.19821755662805,0.239007395633014,1.56835979436836,0.929498317076794,0.382366442982761,13,0.193518847379739,11,0.058078316117415,0.0753407261786637,5.48487650163429,71.3033945212457,448.10279839096,0.345143102992801,0.492197496779653,0.382366442982761,29412.8033063662,1487.01970820196,387.11732162929,11,0.0623354514338968,0.198011904071954,141,7.92223089208147,2.74128452783002,0.330821327497904,1.24627019019652,289.958022403305,7.15690042764044e-05,4.20873148969344e-05,3.94712270442057e-05,7.26272175788731e-05,4.27096144096833e-05,4.00548453010928e-05
"142","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-13.tif",7.89940188082933,16,0.500727331255847,0.00166130084861919,0,2.65089941366002,5.24850246716931,0.0345770573666065,0.658798535065852,7.89940188082933,2.65089941366002,5.24850246716931,0.0345770573666065,0.00658798535065852,1.58570416963783,0.918589946955005,0.500727331255847,16,0.199616169072775,8.27272727272727,0.0806401807638582,0.0459916724653935,4.40562915281032,70.4900664449652,453.058334182238,0.352819138172534,0.497404889856745,0.500727331255847,31295.4582034905,1683.47439839323,539.209212375689,8.27272727272727,0.056343910714854,0.0835746175092429,142,8.10837732350934,2.77616545711008,0.430270032457332,0.0318778060648422,398.625110367936,7.97916362303831e-05,4.53417295154274e-05,4.30477974727767e-05,8.00857661007242e-05,4.5508869301669e-05,4.32064813109245e-05
"143","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-12.tif",7.91065169779798,14,0.484853055825095,0.0033226069484275,11,2.13846347996103,5.77218821783694,0.208861295192129,3.61840756589876,7.91065169779798,2.13846347996103,5.77218821783694,0.208861295192129,0.0361840756589876,1.58683289654761,0.825041857674257,0.484853055825095,14,0.209988789507269,11,0.0692537308066686,0.0650420983544483,4.53679435058519,63.5151209081926,453.380827585032,0.353321600357311,0.448825283323415,0.484853055825095,34632.3611303639,2061.61749038486,577.701722591083,8.27272727272727,0.056343910714854,0.0835746175092429,143,8.22152637898274,2.20808929146572,0.413990181095464,0.217643340597846,422.180174773445,6.55101502021341e-05,3.82183138849467e-05,3.63614647885482e-05,6.57048656480845e-05,3.83319099614115e-05,3.64695417630303e-05
"144","PM","sheltered","CR4","Modern","PM-DS-CR4-7.tif",7.92468975783044,11,0.303447256094233,0.00288011050989527,8,2.11383193671145,5.81085782111898,NA,NA,7.92468975783044,2.11383193671145,5.81085782111898,NA,0.160705460829148,1.58824025098751,0.820276540677767,0.303447256094233,11,0.187413263865655,8,0.0959954637887175,0.060556342313634,5.7418017157213,63.1598188729343,453.782928853573,0.353948596719439,0.447106585182581,0.303447256094233,27586.1141903848,1308.05181072062,288.218504943719,8.64285714285714,0.063998138794563,0.160705460829148,144,7.41096036016247,2.21219059290696,0.260105540905208,0.83602989704451,212.469402766723,6.63279870160584e-05,3.95922688956669e-05,3.80373434823886e-05,6.6466184775113e-05,3.96747614162969e-05,3.81165962362583e-05
"145","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-1.tif",7.94617215458423,11,0.368846430864401,0.00356301979818087,8,1.99795683052807,5.94821532405616,0.629235628502448,10.5785617066963,7.94617215458423,1.99795683052807,5.94821532405616,0.629235628502448,0.105785617066963,1.59039150969895,0.797476903317906,0.368846430864401,11,0.206624354304877,8,0.0991143257976308,0.0673541216683744,5.58726162830755,61.459877911383,454.397574199701,0.354908087174906,0.436252154150644,0.368846430864401,33531.4937149456,1932.63432009289,425.615802574587,8.66666666666667,0.0754983075606398,0.133545056242431,145,7.62955426560188,2.2104846318064,0.314667135615127,0.57228924313434,310.910932951422,6.66828385779567e-05,3.95658674915976e-05,3.80766263646808e-05,6.67313885565805e-05,3.95946743339864e-05,3.81043489307187e-05
"146","PM","sheltered","CR3","Modern","PM-DS-CR3-2.tif",7.96768794018693,12,0.334342844570942,0.00165556872644858,11,2.15092654638379,5.81676139380314,NA,NA,7.96768794018693,2.15092654638379,5.81676139380314,NA,0.141100414976395,1.5925431992222,0.827442556416528,0.334342844570942,12,0.188347757089328,11,0.0695546038914243,0.0459122594906977,5.30784308386803,63.6941170064163,455.012342634913,0.355869068910988,0.453335322283619,0.334342844570942,27861.9037142452,1334.33679237571,320.694165492453,10.8571428571429,0.0564285498469519,0.141100414976395,146,8.43470270861152,2.30290172390056,0.285164481287945,0.862468041941129,233.558760261066,6.17925664936462e-05,3.70340849528867e-05,3.52633118060618e-05,6.17540071038681e-05,3.70109751874601e-05,3.52413070268148e-05
"147","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-8.tif",8.00261781891469,11,0.312925944734017,0.00245828694898628,10,1.75567762573707,6.24694019317761,NA,NA,8.00261781891469,1.75567762573707,6.24694019317761,NA,0.0928987839113064,1.59603018991218,0.747562402227262,0.312925944734017,11,0.190317841185586,10,0.0848467787684917,0.0559462970692046,5.24893206455134,57.7382527100647,456.008625689194,0.357429178131296,0.41274672425791,0.312925944734017,28447.8131576379,1391.04654183812,306.442985928644,10.3333333333333,0.0588756405497597,0.0928987839113064,147,7.54681822089429,1.83496364556901,0.267768462438435,0.538721177818531,225.139334561457,6.06042972808085e-05,3.59305051687225e-05,3.4518299683309e-05,6.04341543525697e-05,3.58296324313623e-05,3.4421391628114e-05
"148","PM","sheltered","SR","Modern","PM-DS-SR-3.tif",8.02994506820212,3,0.0704793162654575,0.00339010607853771,11,1.28381621076949,6.74612885743263,NA,NA,8.02994506820212,1.28381621076949,6.74612885743263,NA,0.0670194084649602,1.59875292047318,0.639258470363078,0.0704793162654575,3,0.172951874380396,11,0.0872267681918271,0.0656994453556593,16.554370516757,49.6631115502711,456.786548706622,0.358649723267203,0.356233224281859,0.0704793162654575,23493.1054218192,948.690916163883,57.2776881941149,10,0.0646778613399488,0.0670194084649602,148,8.51777743775047,1.38714072529696,0.0617056273524476,0.479654553097108,44.0010442793563,4.65248005699533e-05,2.82438408643209e-05,2.73935764993819e-05,4.63151741100881e-05,2.81165827933383e-05,2.72701494584432e-05
"149","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-11.tif",8.04092581985222,17,0.29806825465127,0.00211442423002792,7,2.42869315681442,5.6122326630378,0.630029063393711,11.2259968754162,8.04092581985222,2.42869315681442,5.6122326630378,0.630029063393711,0.112259968754162,1.59984567459785,0.879247998189901,0.29806825465127,17,0.149413025822459,7,0.102942525201136,0.0518861112824785,3.97392533794347,67.556730745039,457.098764170816,0.35914016790999,0.485246712464466,0.29806825465127,17533.4267441923,528.417866788193,180.14732142045,10.3333333333333,0.0588756405497597,0.0928987839113064,149,8.6142524643201,2.59304935047089,0.25548414957642,0.688429155900097,132.304177735609,6.73726735333856e-05,4.02332704499469e-05,3.87512587093394e-05,6.70233022622644e-05,4.00246346915412e-05,3.85503081487813e-05
"150","PM","non-sheltered","CR3","Modern","PM-WW-CR3-2.tif",8.04289310378347,12,0.543758284537233,0.00202296708979367,NA,3.26737091184328,4.77552219194019,1.09084769629287,22.8424798890879,8.04289310378347,3.26737091184328,4.77552219194019,1.09084769629287,0.228424798890879,1.60004137085693,1.01982178005231,0.543758284537233,12,0.240196889837303,11.1666666666667,0.0519599633556372,0.0507515684134304,6.50315932672502,78.0379119207003,457.154677387693,0.359228034742395,0.560668114693466,0.543758284537233,45313.1903781027,3529.33732113175,847.601625186313,11.1666666666667,0.0728647231297672,0.184533292544614,150,8.02451397277948,3.22747613389182,0.467131315107391,1.09731769002079,627.08551969603,8.49050701064359e-05,4.83332230800255e-05,4.47638162633903e-05,8.44544512856319e-05,4.8076702945684e-05,4.45262401319059e-05
"151","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-7.tif",8.0701490588301,7,0.271239522787737,0.00293752615257495,NA,1.41910435480773,6.65104470402237,1.5932799012522,23.9553329161752,8.0701490588301,1.41910435480773,6.65104470402237,1.5932799012522,0.239553329161752,1.60275020773745,0.672097422745967,0.271239522787737,7,0.222117371324404,8.27272727272727,0.112496490493476,0.0611569657614909,7.44451197713418,52.1115838399393,457.928630782128,0.360445395590051,0.375667609040221,0.271239522787737,38748.503255391,2580.79643623241,361.687168681578,8.27272727272727,0.056343910714854,0.0835746175092429,151,8.49326942140192,1.60477455651347,0.232928858287876,1.63314227165474,268.332728642198,4.48188983123785e-05,2.85650282653283e-05,2.78585962678907e-05,4.4505682644195e-05,2.83654023318114e-05,2.76639072154315e-05
"152","BS","sheltered","CR2","Landrace","BS-DS-CR2-6.tif",8.09090988419748,16,0.395836770953983,0.0029923191502986,10,2.79022571812002,5.30068416607747,1.16695480625741,22.0151733190503,8.09090988419748,2.79022571812002,5.30068416607747,1.16695480625741,0.220151733190503,1.60481045745665,0.942420516946585,0.395836770953983,16,0.177481518410877,10,0.066238994051006,0.0617247039087956,4.51667960897109,72.2668737435374,458.517273559042,0.361372657758045,0.522305444651343,0.395836770953983,24739.7981846239,1052.04954340256,337.17815933347,12.6666666666667,0.0646040106242402,0.11500025198294,152,7.79892780885984,2.90975460830042,0.338270920463862,1.07696649869166,246.446825143425,7.64506667424214e-05,4.49435419556519e-05,4.2268193377939e-05,7.58189321249251e-05,4.45721600894617e-05,4.19189187134571e-05
"153","PM","sheltered","CR4","Modern","PM-DS-CR4-12.tif",8.11422903863517,11,0.352119451724147,0.00195492873097047,9,1.85075940915937,6.26346962947579,0.754326903069682,12.0432754957385,8.11422903863517,1.85075940915937,6.26346962947579,0.754326903069682,0.120432754957385,1.60712143964206,0.767538283659584,0.352119451724147,11,0.201884848007618,9,0.0932870173313863,0.0498908064417737,5.38433222087805,59.2276544296586,459.177554183446,0.362414185217431,0.429298842449286,0.352119451724147,32010.8592476497,1761.32115233035,387.919952355127,8.64285714285714,0.063998138794563,0.160705460829148,153,8.58987496556751,1.96011417274984,0.303180105971937,0.783656451509829,288.396083985016,5.53787816501246e-05,3.37770433025142e-05,3.26383810386018e-05,5.48421956463171e-05,3.34497647285536e-05,3.2322135394866e-05
"154","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-5.tif",8.14086145381418,11,0.380967267979302,0.00508746833107853,9,2.06739022891027,6.07347122490391,0.846423177939819,13.9363989158146,8.14086145381418,2.06739022891027,6.07347122490391,0.846423177939819,0.139363989158146,1.60975671540814,0.811215599247148,0.380967267979302,11,0.209991902623317,9,0.0887267906845546,0.0804833266069251,5.68038500726067,62.4842350798673,459.930490116611,0.363603696260504,0.454389976661,0.380967267979302,34633.3879981184,2061.73974828695,454.037134599789,8.66666666666667,0.0754983075606398,0.133545056242431,154,8.64154232916847,2.19996675869928,0.327831937593285,0.894261927309765,336.990911023097,5.83148230037564e-05,3.56492176621808e-05,3.43084858267977e-05,5.76552484468044e-05,3.52460042811901e-05,3.39204369024711e-05
"155","PM","sheltered","CR5","Modern","PM-DS-CR5-2.tif",8.15270155093468,9,0.299872406588227,0.00340497939624016,9,1.44918056961468,6.70352098132,0.266239165749758,3.97163172147382,8.15270155093468,1.44918056961468,6.70352098132,0.266239165749758,0.0397163172147382,1.61092690795344,0.679182230460876,0.299872406588227,9,0.205969093270226,9,0.103527186388063,0.0658434082980326,5.84886967812921,52.6398271031629,460.26483084384,0.364132522736857,0.383357460790133,0.299872406588227,33319.1562875808,1908.23509280158,343.865674165074,7.66666666666667,0.0617222865759312,0.038948057130187,155,8.78399748234654,1.59988734301286,0.256014455128268,0.280281851606512,251.395712000604,5.1318755887415e-05,3.08596183794466e-05,3.00135835971139e-05,5.07014541285722e-05,3.04884149787905e-05,2.96525569583482e-05
"156","GBL","non-sheltered","CR3","Landrace","GBL-WW-CR3-2.tif",8.17736502886696,11,0.363598786355515,0.0039193748788309,8,2.32291947499504,5.85444555387192,0.801494519368694,13.6903573872784,8.17736502886696,2.32291947499504,5.85444555387192,0.801494519368694,0.136903573872784,1.61336174853067,0.859888500737033,0.363598786355515,11,0.205149247933736,8,0.0941841559742051,0.0706420773078559,6.01029878317756,66.1132866149532,460.960499580192,0.365234093103788,0.482936525578464,0.363598786355515,33054.4351232287,1878.03363760837,413.650336799419,8.66666666666667,0.0754983075606398,0.133545056242431,156,7.66808791592537,2.42712203192343,0.311194103225153,0.722642948527704,303.96632684142,7.00287714802922e-05,4.16678019136569e-05,3.99411046648272e-05,6.90819969538242e-05,4.11044618379729e-05,3.94011091793104e-05
"157","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-11.tif",8.19432167052638,14,0.51171446461874,0.00223980137289871,9,2.28238107526653,5.91194059525985,1.0536188960002,17.8218789418315,8.19432167052638,2.28238107526653,5.91194059525985,1.0536188960002,0.178218789418315,1.61503362141431,0.852352309961161,0.51171446461874,14,0.215727190809789,9,0.0847423679392388,0.0534022816022569,4.68224201647887,65.5513882307042,461.438177546946,0.365991445089018,0.479824946122934,0.51171446461874,36551.0331870529,2296.37707414999,643.465405708119,8.27272727272727,0.056343910714854,0.0835746175092429,157,8.69033936539406,2.42319900886777,0.435825449338068,1.10069758436065,467.680914593103,6.04986992727616e-05,3.71311948533489e-05,3.56276863548296e-05,5.96189881883579e-05,3.6591270456919e-05,3.51096244630078e-05
"158","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-12.tif",8.25211198093799,17,0.409188050048048,0.0015807126869465,9,2.53548345528638,5.71662852565162,0.937693882413606,16.4029178773117,8.25211198093799,2.53548345528638,5.71662852565162,0.937693882413606,0.164029178773117,1.62071861389578,0.898370441451126,0.409188050048048,17,0.175062074126033,9,0.0802609080494063,0.0448622993379169,4.057794124388,68.982500114596,463.062461113081,0.368572593360969,0.508501179275199,0.409188050048048,24069.885296944,995.845415779332,339.095942544248,10.3333333333333,0.0588756405497597,0.0928987839113064,158,8.73938302284296,2.68544234184975,0.351056657638979,0.986451586057564,250.036350292903,6.57971063575059e-05,3.98572456582226e-05,3.80513561905159e-05,6.46129107678257e-05,3.91399075085962e-05,3.73665198705519e-05
"159","W2","sheltered","CR3","Modern","W2-DS-CR3-1.tif",8.27473516022689,13,0.416622232721472,0.0019112399879843,11,2.40894842485617,5.86578673537072,0.921024789741903,15.7016412510895,8.27473516022689,2.40894842485617,5.86578673537072,0.921024789741903,0.157016412510895,1.6229386947919,0.875666659716236,0.416622232721472,13,0.20200150454825,11,0.0679338213705148,0.0493301766891298,5.17613124218789,67.2897061484426,463.696769940543,0.369583035764058,0.497382677480257,0.416622232721472,32047.8640554978,1765.39570859666,459.500266912613,11,0.0623354514338968,0.198011904071954,159,8.53683574911304,2.45245839578596,0.355807208079692,0.962436568124414,335.851785324379,6.45288179489825e-05,3.87530145710568e-05,3.68184271199477e-05,6.32807658195275e-05,3.8003492359191e-05,3.61063217718138e-05
"160","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-4.tif",8.30196499635786,13,0.348905250262317,0.00264730664186933,10,2.11051931503382,6.19144568132404,0.124047281289257,2.00352692527748,8.30196499635786,2.11051931503382,6.19144568132404,0.124047281289257,0.0200352692527748,1.62560681995755,0.81963355406981,0.348905250262317,13,0.184857525595275,10,0.0805973265887736,0.0580573466795382,4.85475983011116,63.111877791445,464.459091416442,0.37079923003563,0.468036713823412,0.348905250262317,26838.8654047936,1238.14694916767,322.386243497419,10.3333333333333,0.0588756405497597,0.0928987839113064,160,7.83061205153745,2.1775897500971,0.300172491349963,0.110340816742385,238.904845084085,7.01361952292946e-05,4.05818557889617e-05,3.87808451567831e-05,6.8666801980395e-05,3.97316427893946e-05,3.79683643560539e-05
"161","W2","non-sheltered","CR3","Modern","W2-WW-CR3-1.tif",8.30373621435231,14,0.515880082589867,0.00211570602113982,10,2.39464885128285,5.90908736306946,NA,NA,8.30373621435231,2.39464885128285,5.90908736306946,NA,0.0378340786425547,1.62578022170609,0.873063802537929,0.515880082589867,14,0.216603476013307,10,0.0752716419168161,0.0519018359130918,4.79254550837343,67.095637117228,464.508634773169,0.370878339772765,0.497686370000669,0.515880082589867,36848.5773278476,2333.91662266847,653.994340717172,9.33333333333333,0.0610204702236097,0.0378340786425547,161,7.97539293731591,2.52386126714741,0.439686395155494,0.20436048488583,476.361376088161,7.56289489111015e-05,4.35552328783405e-05,4.13573124050886e-05,7.4036581939808e-05,4.26381777657011e-05,4.04865344920868e-05
"162","PM","non-sheltered","SR","Modern","PM-WW-SR-6.tif",8.34151905304513,5,0.123812507852603,0.00425974684570231,10,1.12018333987541,7.22133571316972,NA,NA,8.34151905304513,1.12018333987541,7.22133571316972,NA,0.0254878349035259,1.62947475597958,0.597131000217474,0.123812507852603,5,0.177562935958362,10,0.103234375576211,0.073645625358938,9.30441747524297,46.5220873762148,465.564215994166,0.37256587368817,0.346650842582337,0.123812507852603,24762.5015705206,1053.98133331469,105.744784174051,9.75,0.0692385323611717,0.0254878349035259,162,7.93500523066171,1.25924011320245,0.106529191027958,0.169261558400381,78.5660905586098,5.02039517878075e-05,2.96914692331956e-05,2.89179981324121e-05,4.90354763733258e-05,2.90004130397416e-05,2.8244944146611e-05
